GO.ID	Term	Annotated	Raw.P.Value
GO:1905245	regulation of aspartic-type peptidase activity	10	1.00000
GO:1905246	negative regulation of aspartic-type peptidase activity	3	1.00000
GO:0014877	response to muscle inactivity involved in regulation of muscle adaptation	4	1.00000
GO:0014821	phasic smooth muscle contraction	10	1.00000
GO:0014828	distal stomach smooth muscle contraction	1	1.00000
GO:1905239	regulation of canonical Wnt signaling pathway involved in osteoblast differentiation	1	1.00000
GO:2000790	regulation of mesenchymal cell proliferation involved in lung development	2	1.00000
GO:0014812	muscle cell migration	69	1.00000
GO:2000793	cell proliferation involved in heart valve development	3	1.00000
GO:2000797	regulation of amniotic stem cell differentiation	1	1.00000
GO:0036058	filtration diaphragm assembly	1	1.00000
GO:0034250	positive regulation of cellular amide metabolic process	136	1.00000
GO:0014848	urinary tract smooth muscle contraction	6	1.00000
GO:0014849	ureter smooth muscle contraction	1	1.00000
GO:0014831	gastro-intestinal system smooth muscle contraction	6	1.00000
GO:0036072	direct ossification	6	1.00000
GO:1905204	negative regulation of connective tissue replacement	2	1.00000
GO:0034284	response to monosaccharide	129	1.00000
GO:0036075	replacement ossification	20	1.00000
GO:0034285	response to disaccharide	3	1.00000
GO:1905207	regulation of cardiocyte differentiation	19	1.00000
GO:0034275	kynurenic acid metabolic process	2	1.00000
GO:2000769	regulation of establishment or maintenance of cell polarity regulating cell shape	1	1.00000
GO:0031323	regulation of cellular metabolic process	4481	1.00000
GO:0031325	positive regulation of cellular metabolic process	2426	1.00000
GO:0031326	regulation of cellular biosynthetic process	3082	1.00000
GO:0031327	negative regulation of cellular biosynthetic process	1232	1.00000
GO:0031329	regulation of cellular catabolic process	712	1.00000
GO:2000752	regulation of glucosylceramide catabolic process	1	1.00000
GO:2000754	regulation of sphingomyelin catabolic process	1	1.00000
GO:0036015	response to interleukin-3	5	1.00000
GO:2000756	regulation of peptidyl-lysine acetylation	59	1.00000
GO:0036017	response to erythropoietin	4	1.00000
GO:2000759	regulation of N-terminal peptidyl-lysine acetylation	1	1.00000
GO:1905794	response to puromycin	1	1.00000
GO:0036046	protein demalonylation	1	1.00000
GO:0036048	protein desuccinylation	2	1.00000
GO:0031341	regulation of cell killing	50	1.00000
GO:0031342	negative regulation of cell killing	16	1.00000
GO:0031347	regulation of defense response	408	1.00000
GO:0031348	negative regulation of defense response	152	1.00000
GO:0031349	positive regulation of defense response	188	1.00000
GO:0036034	mediator complex assembly	1	1.00000
GO:1903995	regulation of non-membrane spanning protein tyrosine kinase activity	3	1.00000
GO:0036037	CD8-positive, alpha-beta T cell activation	14	1.00000
GO:1903998	regulation of eating behavior	1	1.00000
GO:0034248	regulation of cellular amide metabolic process	374	1.00000
GO:0031330	negative regulation of cellular catabolic process	220	1.00000
GO:0034249	negative regulation of cellular amide metabolic process	140	1.00000
GO:0031331	positive regulation of cellular catabolic process	353	1.00000
GO:0031335	regulation of sulfur amino acid metabolic process	1	1.00000
GO:2000722	regulation of cardiac vascular smooth muscle cell differentiation	2	1.00000
GO:2000725	regulation of cardiac muscle cell differentiation	11	1.00000
GO:0034239	regulation of macrophage fusion	2	1.00000
GO:1905764	regulation of protection from non-homologous end joining at telomere	3	1.00000
GO:1905767	regulation of double-stranded telomeric DNA binding	1	1.00000
GO:2000718	regulation of maintenance of mitotic sister chromatid cohesion, centromeric	1	1.00000
GO:1903960	negative regulation of anion transmembrane transport	28	1.00000
GO:1903961	positive regulation of anion transmembrane transport	43	1.00000
GO:2000742	regulation of anterior head development	1	1.00000
GO:1903963	arachidonate transport	15	1.00000
GO:1903964	monounsaturated fatty acid metabolic process	3	1.00000
GO:0036005	response to macrophage colony-stimulating factor	8	1.00000
GO:1903969	regulation of response to macrophage colony-stimulating factor	5	1.00000
GO:1903952	regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolariz...	1	1.00000
GO:2000733	regulation of glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation	1	1.00000
GO:1903959	regulation of anion transmembrane transport	81	1.00000
GO:1905770	regulation of mesodermal cell differentiation	3	1.00000
GO:1905771	negative regulation of mesodermal cell differentiation	1	1.00000
GO:1905774	regulation of DNA helicase activity	5	1.00000
GO:1905777	regulation of exonuclease activity	2	1.00000
GO:1903971	positive regulation of response to macrophage colony-stimulating factor	2	1.00000
GO:1903972	regulation of cellular response to macrophage colony-stimulating factor stimulus	5	1.00000
GO:1903975	regulation of glial cell migration	7	1.00000
GO:1905725	protein localization to microtubule end	5	1.00000
GO:1903976	negative regulation of glial cell migration	2	1.00000
GO:0044106	cellular amine metabolic process	83	1.00000
GO:0044107	cellular alcohol metabolic process	2	1.00000
GO:0044108	cellular alcohol biosynthetic process	2	1.00000
GO:0031498	chromatin disassembly	18	1.00000
GO:1903921	regulation of protein processing in phagocytic vesicle	2	1.00000
GO:2000701	glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation	1	1.00000
GO:2000702	regulation of fibroblast growth factor receptor signaling pathway involved in ureteric bud formation	1	1.00000
GO:1903925	response to bisphenol A	1	1.00000
GO:2000705	regulation of dense core granule biogenesis	2	1.00000
GO:1903913	regulation of fusion of virus membrane with host plasma membrane	1	1.00000
GO:1903916	regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation	1	1.00000
GO:1903918	regulation of actin filament severing	1	1.00000
GO:0046090	deoxyadenosine metabolic process	3	1.00000
GO:1905749	regulation of endosome to plasma membrane protein transport	3	1.00000
GO:0098961	dendritic transport of ribonucleoprotein complex	4	1.00000
GO:0046094	deoxyinosine metabolic process	2	1.00000
GO:0046099	guanine biosynthetic process	1	1.00000
GO:1903943	regulation of hepatocyte apoptotic process	4	1.00000
GO:1905735	regulation of L-proline import across plasma membrane	2	1.00000
GO:0098953	receptor diffusion trapping	3	1.00000
GO:0034761	positive regulation of iron ion transmembrane transport	1	1.00000
GO:1903932	regulation of DNA primase activity	1	1.00000
GO:0034762	regulation of transmembrane transport	321	1.00000
GO:0034764	positive regulation of transmembrane transport	131	1.00000
GO:1903935	response to sodium arsenite	5	1.00000
GO:0034766	negative regulation of ion transmembrane transport	80	1.00000
GO:1903939	regulation of TORC2 signaling	4	1.00000
GO:0031452	negative regulation of heterochromatin assembly	3	1.00000
GO:0031455	glycine betaine metabolic process	1	1.00000
GO:0031456	glycine betaine biosynthetic process	1	1.00000
GO:0016333	morphogenesis of follicular epithelium	1	1.00000
GO:0016334	establishment or maintenance of polarity of follicular epithelium	1	1.00000
GO:0034754	cellular hormone metabolic process	76	1.00000
GO:0034757	negative regulation of iron ion transport	2	1.00000
GO:0046060	dATP metabolic process	3	1.00000
GO:0034758	positive regulation of iron ion transport	1	1.00000
GO:0034759	regulation of iron ion transmembrane transport	3	1.00000
GO:0046063	dCMP metabolic process	3	1.00000
GO:0046065	dCTP metabolic process	1	1.00000
GO:0046066	dGDP metabolic process	3	1.00000
GO:1905702	regulation of inhibitory synapse assembly	2	1.00000
GO:0044260	cellular macromolecule metabolic process	6040	1.00000
GO:0098920	retrograde trans-synaptic signaling by lipid	5	1.00000
GO:0046053	dAMP metabolic process	3	1.00000
GO:0098923	retrograde trans-synaptic signaling by soluble gas	2	1.00000
GO:0046054	dGMP metabolic process	3	1.00000
GO:0044264	cellular polysaccharide metabolic process	68	1.00000
GO:0046056	dADP metabolic process	2	1.00000
GO:0098926	postsynaptic signal transduction	23	1.00000
GO:0098927	vesicle-mediated transport between endosomal compartments	40	1.00000
GO:0098928	presynaptic signal transduction	1	1.00000
GO:0044269	glycerol ether catabolic process	1	1.00000
GO:0046080	dUTP metabolic process	1	1.00000
GO:0098910	regulation of atrial cardiac muscle cell action potential	1	1.00000
GO:0046083	adenine metabolic process	3	1.00000
GO:0098916	anterograde trans-synaptic signaling	369	1.00000
GO:0046087	cytidine metabolic process	7	1.00000
GO:0098917	retrograde trans-synaptic signaling	9	1.00000
GO:0034723	DNA replication-dependent nucleosome organization	28	1.00000
GO:2000855	regulation of mineralocorticoid secretion	2	1.00000
GO:2000857	positive regulation of mineralocorticoid secretion	2	1.00000
GO:2000858	regulation of aldosterone secretion	2	1.00000
GO:0044281	small molecule metabolic process	1309	1.00000
GO:0044282	small molecule catabolic process	276	1.00000
GO:0046072	dTDP metabolic process	2	1.00000
GO:0044283	small molecule biosynthetic process	468	1.00000
GO:0046073	dTMP metabolic process	7	1.00000
GO:0046075	dTTP metabolic process	4	1.00000
GO:0046077	dUDP metabolic process	2	1.00000
GO:0046078	dUMP metabolic process	5	1.00000
GO:2000880	positive regulation of dipeptide transport	2	1.00000
GO:1905891	regulation of cellular response to thapsigargin	1	1.00000
GO:1905894	regulation of cellular response to tunicamycin	1	1.00000
GO:0044270	cellular nitrogen compound catabolic process	390	1.00000
GO:1905898	positive regulation of response to endoplasmic reticulum stress	36	1.00000
GO:0098930	axonal transport	54	1.00000
GO:0044271	cellular nitrogen compound biosynthetic process	3652	1.00000
GO:0044272	sulfur compound biosynthetic process	124	1.00000
GO:0044273	sulfur compound catabolic process	21	1.00000
GO:0031445	regulation of heterochromatin assembly	18	1.00000
GO:0098935	dendritic transport	10	1.00000
GO:2000878	positive regulation of oligopeptide transport	2	1.00000
GO:0031437	regulation of mRNA cleavage	1	1.00000
GO:2000827	mitochondrial RNA surveillance	1	1.00000
GO:0046048	UDP metabolic process	6	1.00000
GO:0046049	UMP metabolic process	12	1.00000
GO:1905868	regulation of 3'-UTR-mediated mRNA stabilization	5	1.00000
GO:0046035	CMP metabolic process	3	1.00000
GO:0044247	cellular polysaccharide catabolic process	12	1.00000
GO:0044248	cellular catabolic process	1780	1.00000
GO:0044249	cellular biosynthetic process	4440	1.00000
GO:2000843	regulation of testosterone secretion	1	1.00000
GO:2000846	regulation of corticosteroid hormone secretion	5	1.00000
GO:2000847	negative regulation of corticosteroid hormone secretion	3	1.00000
GO:2000848	positive regulation of corticosteroid hormone secretion	2	1.00000
GO:0031400	negative regulation of protein modification process	420	1.00000
GO:2000849	regulation of glucocorticoid secretion	3	1.00000
GO:0031407	oxylipin metabolic process	1	1.00000
GO:0044238	primary metabolic process	7701	1.00000
GO:2000831	regulation of steroid hormone secretion	7	1.00000
GO:2000832	negative regulation of steroid hormone secretion	3	1.00000
GO:2000833	positive regulation of steroid hormone secretion	3	1.00000
GO:1905883	regulation of triglyceride transport	2	1.00000
GO:2000834	regulation of androgen secretion	1	1.00000
GO:1905874	regulation of postsynaptic density organization	8	1.00000
GO:1905879	regulation of oogenesis	1	1.00000
GO:0016487	farnesol metabolic process	2	1.00000
GO:2000804	regulation of termination of RNA polymerase II transcription, poly(A)-coupled	3	1.00000
GO:2000807	regulation of synaptic vesicle clustering	3	1.00000
GO:1905819	negative regulation of chromosome separation	37	1.00000
GO:1905834	response to pyrimidine ribonucleotide	1	1.00000
GO:1905838	regulation of telomeric D-loop disassembly	2	1.00000
GO:0031163	metallo-sulfur cluster assembly	24	1.00000
GO:2000591	positive regulation of metanephric mesenchymal cell migration	2	1.00000
GO:0016444	somatic cell DNA recombination	56	1.00000
GO:1905806	regulation of synapse pruning	1	1.00000
GO:0044764	multi-organism cellular process	14	1.00000
GO:0044766	multi-organism transport	22	1.00000
GO:2000561	regulation of CD4-positive, alpha-beta T cell proliferation	11	1.00000
GO:0031179	peptide modification	1	1.00000
GO:2000567	regulation of memory T cell activation	2	1.00000
GO:2000569	regulation of T-helper 2 cell activation	1	1.00000
GO:0031123	RNA 3'-end processing	102	1.00000
GO:0031125	rRNA 3'-end processing	10	1.00000
GO:0031126	sno(s)RNA 3'-end processing	11	1.00000
GO:0031128	developmental induction	22	1.00000
GO:2000551	regulation of T-helper 2 cell cytokine production	5	1.00000
GO:2000554	regulation of T-helper 1 cell cytokine production	5	1.00000
GO:2000559	regulation of CD24 production	1	1.00000
GO:0031111	negative regulation of microtubule polymerization or depolymerization	34	1.00000
GO:0031112	positive regulation of microtubule polymerization or depolymerization	33	1.00000
GO:0044783	G1 DNA damage checkpoint	29	1.00000
GO:0044784	metaphase/anaphase transition of cell cycle	57	1.00000
GO:0044785	metaphase/anaphase transition of meiotic cell cycle	3	1.00000
GO:0044786	cell cycle DNA replication	38	1.00000
GO:0044788	modulation by host of viral process	24	1.00000
GO:0044789	modulation by host of viral release from host cell	5	1.00000
GO:1905595	regulation of low-density lipoprotein particle receptor binding	2	1.00000
GO:2000589	regulation of metanephric mesenchymal cell migration	2	1.00000
GO:0044771	meiotic cell cycle phase transition	8	1.00000
GO:0044722	renal phosphate excretion	1	1.00000
GO:0044725	chromatin reprogramming in the zygote	1	1.00000
GO:2000520	regulation of immunological synapse formation	1	1.00000
GO:0044728	DNA methylation or demethylation	65	1.00000
GO:2000523	regulation of T cell costimulation	1	1.00000
GO:1905562	regulation of vascular endothelial cell proliferation	13	1.00000
GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	41	1.00000
GO:2000515	negative regulation of CD4-positive, alpha-beta T cell activation	21	1.00000
GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	23	1.00000
GO:0005991	trehalose metabolic process	1	1.00000
GO:0044743	protein transmembrane import into intracellular organelle	32	1.00000
GO:0005996	monosaccharide metabolic process	196	1.00000
GO:1905550	regulation of protein localization to endoplasmic reticulum	2	1.00000
GO:2000532	regulation of renal albumin absorption	1	1.00000
GO:2000537	regulation of B cell chemotaxis	1	1.00000
GO:1905578	regulation of ERBB3 signaling pathway	1	1.00000
GO:0036392	chemokine (C-C motif) ligand 20 production	1	1.00000
GO:0044703	multi-organism reproductive process	635	1.00000
GO:0031294	lymphocyte costimulation	30	1.00000
GO:0044706	multi-multicellular organism process	136	1.00000
GO:2000501	regulation of natural killer cell chemotaxis	2	1.00000
GO:1905512	regulation of short-term synaptic potentiation	1	1.00000
GO:2000508	regulation of dendritic cell chemotaxis	5	1.00000
GO:1905518	regulation of presynaptic active zone assembly	1	1.00000
GO:0005982	starch metabolic process	1	1.00000
GO:0005988	lactose metabolic process	1	1.00000
GO:0016127	sterol catabolic process	5	1.00000
GO:0016128	phytosteroid metabolic process	1	1.00000
GO:0016129	phytosteroid biosynthetic process	1	1.00000
GO:1905532	regulation of leucine import across plasma membrane	1	1.00000
GO:1905533	negative regulation of leucine import across plasma membrane	1	1.00000
GO:0021783	preganglionic parasympathetic fiber development	13	1.00000
GO:0016114	terpenoid biosynthetic process	11	1.00000
GO:0036364	transforming growth factor beta1 activation	1	1.00000
GO:0016115	terpenoid catabolic process	5	1.00000
GO:1905535	regulation of eukaryotic translation initiation factor 4F complex assembly	1	1.00000
GO:0016116	carotenoid metabolic process	1	1.00000
GO:0016119	carotene metabolic process	1	1.00000
GO:2000690	regulation of cardiac muscle cell myoblast differentiation	1	1.00000
GO:0031269	pseudopodium assembly	12	1.00000
GO:2000698	positive regulation of epithelial cell differentiation involved in kidney development	4	1.00000
GO:2000699	fibroblast growth factor receptor signaling pathway involved in ureteric bud formation	1	1.00000
GO:0016131	brassinosteroid metabolic process	1	1.00000
GO:0034552	respiratory chain complex II assembly	4	1.00000
GO:0016137	glycoside metabolic process	16	1.00000
GO:0031280	negative regulation of cyclase activity	10	1.00000
GO:0031282	regulation of guanylate cyclase activity	3	1.00000
GO:0031289	actin phosphorylation	1	1.00000
GO:1905503	regulation of motile cilium assembly	1	1.00000
GO:1905508	protein localization to microtubule organizing center	35	1.00000
GO:0021718	superior olivary nucleus development	1	1.00000
GO:0031272	regulation of pseudopodium assembly	10	1.00000
GO:0044868	modulation by host of viral molecular function	1	1.00000
GO:2000668	regulation of dendritic cell apoptotic process	5	1.00000
GO:0044851	hair cycle phase	7	1.00000
GO:0044855	plasma membrane raft distribution	1	1.00000
GO:0044856	plasma membrane raft localization	1	1.00000
GO:0044858	plasma membrane raft polarization	1	1.00000
GO:0021730	trigeminal sensory nucleus development	1	1.00000
GO:0016102	diterpenoid biosynthetic process	7	1.00000
GO:0016103	diterpenoid catabolic process	2	1.00000
GO:0036314	response to sterol	22	1.00000
GO:2000654	regulation of cellular response to testosterone stimulus	1	1.00000
GO:2000656	regulation of apolipoprotein binding	1	1.00000
GO:0016107	sesquiterpenoid catabolic process	2	1.00000
GO:0016108	tetraterpenoid metabolic process	1	1.00000
GO:0044872	lipoprotein localization	15	1.00000
GO:1904092	regulation of autophagic cell death	5	1.00000
GO:2000674	regulation of type B pancreatic cell apoptotic process	6	1.00000
GO:1904098	regulation of protein O-linked glycosylation	3	1.00000
GO:0044821	meiotic telomere tethering at nuclear periphery	1	1.00000
GO:2000622	regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	4	1.00000
GO:2000625	regulation of miRNA catabolic process	4	1.00000
GO:2000629	negative regulation of miRNA metabolic process	1	1.00000
GO:1905661	regulation of telomerase RNA reverse transcriptase activity	3	1.00000
GO:0044819	mitotic G1/S transition checkpoint	29	1.00000
GO:1905666	regulation of protein localization to endosome	14	1.00000
GO:0044848	biological phase	7	1.00000
GO:0036301	macrophage colony-stimulating factor production	3	1.00000
GO:1905651	regulation of artery morphogenesis	5	1.00000
GO:1904062	regulation of cation transmembrane transport	203	1.00000
GO:1904063	negative regulation of cation transmembrane transport	55	1.00000
GO:2000644	regulation of receptor catabolic process	10	1.00000
GO:1904064	positive regulation of cation transmembrane transport	84	1.00000
GO:0044837	actomyosin contractile ring organization	7	1.00000
GO:2000631	regulation of pre-miRNA processing	1	1.00000
GO:0021892	cerebral cortex GABAergic interneuron differentiation	5	1.00000
GO:0075294	positive regulation by symbiont of entry into host	12	1.00000
GO:2000634	regulation of primary miRNA processing	1	1.00000
GO:0021896	forebrain astrocyte differentiation	2	1.00000
GO:1905674	regulation of adaptive immune memory response	2	1.00000
GO:0016259	selenocysteine metabolic process	3	1.00000
GO:0036490	regulation of translation in response to endoplasmic reticulum stress	11	1.00000
GO:0036491	regulation of translation initiation in response to endoplasmic reticulum stress	8	1.00000
GO:0036497	eIF2alpha dephosphorylation in response to endoplasmic reticulum stress	1	1.00000
GO:0044800	multi-organism membrane fusion	5	1.00000
GO:1905610	regulation of mRNA cap binding	1	1.00000
GO:1904020	regulation of G protein-coupled receptor internalization	1	1.00000
GO:1904023	regulation of glucose catabolic process to lactate via pyruvate	3	1.00000
GO:0034694	response to prostaglandin	21	1.00000
GO:2000606	regulation of cell proliferation involved in mesonephros development	1	1.00000
GO:1905616	regulation of miRNA mediated inhibition of translation	7	1.00000
GO:1904026	regulation of collagen fibril organization	4	1.00000
GO:1904029	regulation of cyclin-dependent protein kinase activity	82	1.00000
GO:1904014	response to serotonin	1	1.00000
GO:0021855	hypothalamus cell migration	3	1.00000
GO:0021856	hypothalamic tangential migration using cell-axon interactions	3	1.00000
GO:1905647	proline import across plasma membrane	4	1.00000
GO:1904018	positive regulation of vasculature development	108	1.00000
GO:0046391	5-phosphoribose 1-diphosphate metabolic process	5	1.00000
GO:0046394	carboxylic acid biosynthetic process	205	1.00000
GO:0046395	carboxylic acid catabolic process	165	1.00000
GO:1905630	response to glyceraldehyde	1	1.00000
GO:1904041	regulation of cystathionine beta-synthase activity	1	1.00000
GO:0036466	synaptic vesicle recycling via endosome	6	1.00000
GO:0021886	hypothalamus gonadotrophin-releasing hormone neuron differentiation	5	1.00000
GO:1904048	regulation of spontaneous neurotransmitter secretion	1	1.00000
GO:0034660	ncRNA metabolic process	438	1.00000
GO:0036451	cap mRNA methylation	2	1.00000
GO:0034661	ncRNA catabolic process	39	1.00000
GO:0021872	forebrain generation of neurons	37	1.00000
GO:1904032	regulation of t-SNARE clustering	1	1.00000
GO:1904035	regulation of epithelial cell apoptotic process	54	1.00000
GO:0021877	forebrain neuron fate commitment	2	1.00000
GO:0021879	forebrain neuron differentiation	31	1.00000
GO:0036480	neuron intrinsic apoptotic signaling pathway in response to oxidative stress	9	1.00000
GO:0034650	cortisol metabolic process	6	1.00000
GO:0034651	cortisol biosynthetic process	6	1.00000
GO:0036482	neuron intrinsic apoptotic signaling pathway in response to hydrogen peroxide	2	1.00000
GO:0036483	neuron intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	2	1.00000
GO:0021823	cerebral cortex tangential migration using cell-cell interactions	1	1.00000
GO:0036484	trunk neural crest cell migration	4	1.00000
GO:0034654	nucleobase-containing compound biosynthetic process	3045	1.00000
GO:0034655	nucleobase-containing compound catabolic process	365	1.00000
GO:0021825	substrate-dependent cerebral cortex tangential migration	1	1.00000
GO:0021826	substrate-independent telencephalic tangential migration	6	1.00000
GO:0016237	lysosomal microautophagy	7	1.00000
GO:0021827	postnatal olfactory bulb interneuron migration	1	1.00000
GO:0046361	2-oxobutyrate metabolic process	2	1.00000
GO:0046364	monosaccharide biosynthetic process	61	1.00000
GO:0046365	monosaccharide catabolic process	29	1.00000
GO:1905600	regulation of receptor-mediated endocytosis involved in cholesterol transport	4	1.00000
GO:0036473	cell death in response to oxidative stress	78	1.00000
GO:1905603	regulation of blood-brain barrier permeability	6	1.00000
GO:0021815	modulation of microtubule cytoskeleton involved in cerebral cortex radial glia guided migration	5	1.00000
GO:0036476	neuron death in response to hydrogen peroxide	5	1.00000
GO:1905608	positive regulation of presynapse assembly	1	1.00000
GO:0046351	disaccharide biosynthetic process	2	1.00000
GO:0021840	directional guidance of interneurons involved in migration from the subpallium to the cortex	1	1.00000
GO:1904002	regulation of sebum secreting cell proliferation	1	1.00000
GO:0021843	substrate-independent telencephalic tangential interneuron migration	6	1.00000
GO:0044550	secondary metabolite biosynthetic process	13	1.00000
GO:0046381	CMP-N-acetylneuraminate metabolic process	1	1.00000
GO:0046385	deoxyribose phosphate biosynthetic process	9	1.00000
GO:0044557	relaxation of smooth muscle	7	1.00000
GO:0036415	regulation of tRNA stability	2	1.00000
GO:0046379	extracellular polysaccharide metabolic process	2	1.00000
GO:0036446	myofibroblast differentiation	5	1.00000
GO:0034641	cellular nitrogen compound metabolic process	5041	1.00000
GO:0034643	establishment of mitochondrion localization, microtubule-mediated	22	1.00000
GO:0034645	cellular macromolecule biosynthetic process	3706	1.00000
GO:0046317	regulation of glucosylceramide biosynthetic process	1	1.00000
GO:0034637	cellular carbohydrate biosynthetic process	58	1.00000
GO:0046348	amino sugar catabolic process	11	1.00000
GO:0046349	amino sugar biosynthetic process	11	1.00000
GO:0010092	specification of animal organ identity	22	1.00000
GO:0036404	conversion of ds siRNA to ss siRNA	1	1.00000
GO:0021590	cerebellum maturation	2	1.00000
GO:0021598	abducens nerve morphogenesis	1	1.00000
GO:0046305	alkanesulfonate biosynthetic process	1	1.00000
GO:0021560	abducens nerve development	1	1.00000
GO:0021561	facial nerve development	8	1.00000
GO:0021566	hypoglossal nerve development	1	1.00000
GO:0021550	medulla oblongata development	1	1.00000
GO:0046490	isopentenyl diphosphate metabolic process	4	1.00000
GO:0046495	nicotinamide riboside metabolic process	1	1.00000
GO:0021586	pons maturation	1	1.00000
GO:0021577	hindbrain structural organization	2	1.00000
GO:0021578	hindbrain maturation	3	1.00000
GO:0021521	ventral spinal cord interneuron specification	2	1.00000
GO:0046460	neutral lipid biosynthetic process	34	1.00000
GO:0046461	neutral lipid catabolic process	24	1.00000
GO:0046462	monoacylglycerol metabolic process	9	1.00000
GO:0046463	acylglycerol biosynthetic process	34	1.00000
GO:0046465	dolichyl diphosphate metabolic process	6	1.00000
GO:0046467	membrane lipid biosynthetic process	115	1.00000
GO:0021511	spinal cord patterning	7	1.00000
GO:0046457	prostanoid biosynthetic process	23	1.00000
GO:0021543	pallium development	121	1.00000
GO:0021544	subpallium development	19	1.00000
GO:0046483	heterocycle metabolic process	4524	1.00000
GO:0021533	cell differentiation in hindbrain	14	1.00000
GO:0021534	cell proliferation in hindbrain	8	1.00000
GO:0021538	epithalamus development	1	1.00000
GO:0036118	hyaluranon cable assembly	3	1.00000
GO:0046476	glycosylceramide biosynthetic process	4	1.00000
GO:0014900	muscle hyperplasia	1	1.00000
GO:0046478	lactosylceramide metabolic process	2	1.00000
GO:0046479	glycosphingolipid catabolic process	11	1.00000
GO:0010002	cardioblast differentiation	10	1.00000
GO:0036135	Schwann cell migration	1	1.00000
GO:0046416	D-amino acid metabolic process	2	1.00000
GO:0046440	L-lysine metabolic process	3	1.00000
GO:0046443	FAD metabolic process	1	1.00000
GO:0046444	FMN metabolic process	1	1.00000
GO:0046434	organophosphate catabolic process	124	1.00000
GO:0046437	D-amino acid biosynthetic process	1	1.00000
GO:0036100	leukotriene catabolic process	3	1.00000
GO:0046439	L-cysteine metabolic process	1	1.00000
GO:0021698	cerebellar cortex structural organization	2	1.00000
GO:0021699	cerebellar cortex maturation	2	1.00000
GO:0006060	sorbitol metabolic process	1	1.00000
GO:0006063	uronic acid metabolic process	5	1.00000
GO:0006064	glucuronate catabolic process	1	1.00000
GO:0006066	alcohol metabolic process	257	1.00000
GO:0006067	ethanol metabolic process	13	1.00000
GO:0036290	protein trans-autophosphorylation	1	1.00000
GO:0036296	response to increased oxygen levels	23	1.00000
GO:0031590	wybutosine metabolic process	4	1.00000
GO:0006050	mannosamine metabolic process	1	1.00000
GO:0044601	protein denucleotidylation	1	1.00000
GO:0006059	hexitol metabolic process	2	1.00000
GO:0006083	acetate metabolic process	2	1.00000
GO:0006073	cellular glucan metabolic process	52	1.00000
GO:0036260	RNA capping	8	1.00000
GO:0021684	cerebellar granular layer formation	6	1.00000
GO:0036265	RNA (guanine-N7)-methylation	6	1.00000
GO:0006022	aminoglycan metabolic process	102	1.00000
GO:0006023	aminoglycan biosynthetic process	75	1.00000
GO:0006026	aminoglycan catabolic process	24	1.00000
GO:0001325	formation of extrachromosomal circular DNA	11	1.00000
GO:0021679	cerebellar molecular layer development	2	1.00000
GO:0031554	regulation of DNA-templated transcription, termination	4	1.00000
GO:0021622	oculomotor nerve morphogenesis	1	1.00000
GO:0021627	olfactory nerve morphogenesis	1	1.00000
GO:0006040	amino sugar metabolic process	37	1.00000
GO:0046160	heme a metabolic process	2	1.00000
GO:0046164	alcohol catabolic process	39	1.00000
GO:0046165	alcohol biosynthetic process	100	1.00000
GO:0031570	DNA integrity checkpoint	116	1.00000
GO:0006030	chitin metabolic process	4	1.00000
GO:0031572	G2 DNA damage checkpoint	33	1.00000
GO:0031577	spindle checkpoint	34	1.00000
GO:0021648	vestibulocochlear nerve morphogenesis	3	1.00000
GO:0046184	aldehyde biosynthetic process	11	1.00000
GO:0036211	protein modification process	2877	1.00000
GO:0046189	phenol-containing compound biosynthetic process	21	1.00000
GO:0036213	contractile ring contraction	1	1.00000
GO:0036215	response to stem cell factor	4	1.00000
GO:0021636	trigeminal nerve morphogenesis	4	1.00000
GO:0036216	cellular response to stem cell factor stimulus	4	1.00000
GO:0046173	polyol biosynthetic process	44	1.00000
GO:0046174	polyol catabolic process	23	1.00000
GO:0046176	aldonic acid catabolic process	2	1.00000
GO:2000980	regulation of inner ear receptor cell differentiation	7	1.00000
GO:2000981	negative regulation of inner ear receptor cell differentiation	4	1.00000
GO:0046120	deoxyribonucleoside biosynthetic process	2	1.00000
GO:0006001	fructose catabolic process	1	1.00000
GO:0046124	purine deoxyribonucleoside catabolic process	4	1.00000
GO:0046125	pyrimidine deoxyribonucleoside metabolic process	5	1.00000
GO:0046126	pyrimidine deoxyribonucleoside biosynthetic process	2	1.00000
GO:0046127	pyrimidine deoxyribonucleoside catabolic process	1	1.00000
GO:0031548	regulation of brain-derived neurotrophic factor receptor signaling pathway	2	1.00000
GO:0036230	granulocyte activation	26	1.00000
GO:0046128	purine ribonucleoside metabolic process	58	1.00000
GO:1901099	negative regulation of signal transduction in absence of ligand	26	1.00000
GO:0046129	purine ribonucleoside biosynthetic process	27	1.00000
GO:1904396	regulation of neuromuscular junction development	5	1.00000
GO:2000977	regulation of forebrain neuron differentiation	4	1.00000
GO:0046110	xanthine metabolic process	2	1.00000
GO:0046112	nucleobase biosynthetic process	18	1.00000
